work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
debats	1819-01-04	1	1	P1_TB00016	1050	1027	1170	2673	noblesse , le poeme du lutrin , te tartufe et te bourgeois gentilhomme. on n accusera pas , j'espère, les auteurs de ces ouvrages' immortels d avoir frappéav.ctrop de ménagement sur les travers et sur les vices des premières classes de la société, et ils ont bien plus justement encouru le reproche de n'avoir pas été arrêtés dans le cours de leurs éloquentes censures, par la crainte des conséquences que la jalousie et la licence pou voient en tirer et' nu elles n en ont que trop malheureusement déduites, 'indignés des abus qui nuisoienta la véritable cous.dération des personnes et des choses les plus révérées , ils se sont laissés entraîner par je sentiment ,1e 1 utilité, présente; ils ont cru émonder les fr anches de larbre , et par une imprévoyance qui , du moins n est pas unalirontà leur courage , jl s ont appelé la coïenée a' sa racine; la terre est aujourd'hui jonchée de ses débris et 1 homme, dont le cœur n'est pas entièrement fermé aux jeu- tunens honnêtes , ne peut, en les considérant , leur refuser ces. regrets que l'on accbrde à tout ce qui, après avoir été grand sur la terre, ne subsiste plus que par de douloureux souvenirs ' ou conçoit donc, on explique même d'une manière honorable pour leurs auteurs, ces attaques ou énergiques on plaisantes' - contre des ridicules attachés aux objets de leur sincères hom- ' mages. quel homme fut plus religieux, plus respectueux enversles grands, plus dévoué à louis xiv, que despréau * ? cependant qui se permit jamais et des vérités plus sévères contre la' manie des conquêtes; et des plaisanteries plus mordantes contre la mollesse, les prétentions orgueilleuses et la sensualité des gens d église, et des leçons plus directes sur les devoirs imposes par leur naissance aux descendant des races illustres ? ftpa* aimons eetle mâle et géeéreuse franchise, qui, sans s» plaire	sensualité	1	1
debats	1819-01-10	1	4	P4_TB00002	1084	1008	252	2679	avec le plus d'acharnement et qui recommenceront le lendemain, se rencontrent sans peine , prennent part aux mêmes plaisirs et'aux mêmes jeux. au milieu de nos hostilités politiques ,le riant pays des arts et des lettres ne devroit-il être pour nous cette terre sacrée? est-il donc impossible, de tracer une ligne de démarcation au delà de laquelle il faille déposer toutes et les passions ? ne peuvent-elles respecter les limites à 1 aspect desquelles s'arrêtent les armées ? t -—dans plusieurs de nos grandes villes, le théâtre n est •qu'une succursale de la bourse. a rouen , on fait des marchés de draps et de toile de. coton pendant qu'on joue les plus belles scènes de molière; à lyon, on parle d'escompte pendant l'ariette; et à marseille, de savon et d'huile dans le moment le plus pathétique de la pièce. a paris, nous ne sommes point aussi avancés : le commerce- de là bourse n interrompt pas encore le commercé des muses; mais la politique est déjà dans le foyer-, je ne serois pas surpris qu'elle entrât bientôt dans la salle. le grand foyer de l'opéra n'est plus qu'un salon de conversation : c'est là que les diplomates se rencontrent; on paie six francs à la porte pour apporter un bruit ridicule ou pour apprendre une fausse nouvelle. telle est l'ardeur de certains politiques, qu'ils laissent passer tout le spectacle sans entrer dans la salla ,et que ni la voix enchanteresse de m me albert, «i la danse voluptueuse de m ile bigottini, ne peuvent les arracher aux douceurs d'un entretien sur les fonds publics , et aux charmes d'une discussion sur le prochain budget. teanne d'arc exerce la verve des poètes de tous les pays : après shakespeare et schiller, un nouveau tragique allemand, m. vetzel, vient encore de s'emparer de ce sujet ; mais il ne fera point oublier ceux qui l'ont précédé, et il ne découragera	voluptueuse	1	1
debats	1819-02-07	1	3	P3_TB00005	1077	1020	1189	2678	j'y metlrnis une restriction : la danse est sans doute un divertissement fuit agréable; mais j'y veux, plus qu'en tout autre genre, de la diversité. puisqu'on a à peu près réduit cet art au plaisir des yeux , que l'action , la pantomime, l'imitation, en un mot, lui sont devenues pour ainsi dire étrangères, et que tout se passe en tableaux mouvans, en poses voluptueuses ou en piroùettes effrayantes, il faudroit du moins jeter quelque variété dans ces tableaux, quelques mouvemeus nouveaux dans ces gambades, et quelques moyens de surprise dans ces tours de force. que voyons-nous depuis qu lque temps dans ses ballets ajoutés sous le nom modeste d'accessoires aux opéras modernes? le peuple des danseurs vulgaires entre d'abord comme pour préparer les voies et balayer les planches ; après deux ou trois ; passes et autant d'entrechats, les rangs s'ouvrent pour faire place aux maîtres et'aux maîtresses de l'art. ceux-ci paroissent deux k deux , trois a trois, une nymphe entre deux bergers, un dieu entre deux déesses , et alors l'assaut commence, et c'est à qui remuera plus agilement les jarrets, pirouettera avec le plus de grâce, et excitera le plus de brouaha dans l'assemblée; les groupes se reforment, de nouveaux coryphées succèdent aux premiers, et le combat recommence connue de plus belle : tout cela est fort bien pour paul, pour albert, pour m 1 1 bigoltiui ou pour m llc noblcl ; mais un ballet ne devroit pas ,ce me semble , ressembler à un exercice de concours, et le public ne vient pas au spectacle pour prononcer sur le mérite des danseurs, mais pour jouir de leurs talens , pour leur payer en applaudissemcus le plaisir qu'ils lui procurent, et non pour leur procurer le plaisir d'être applaudis. c'est d'après cette fausse donnée que m.gardèl a conçu les divertissemens de tarare. 11 ne s'est pas donné la peine d'imaginer de^situations^	voluptueuses	1	1
debats	1819-03-05	2	3	P3_TB00001	3562	1022	117	171	du droit de dissol.ifiost , e( que les défenseurs des détails de la loi, qui, lorsqu'il s'agi.vwit de la faire adopter...opposaient à tous les dangers, avec une confia ridé admirable , cette ressource foujours prèle , ont ensuite recortnu qu'elle éloit au moins illusoire. je vous citerai seulement l'aveu que fit peu de temps après un de ses 'apôtres les plus éloquens (i) , qui , dans un discours sur les journaux , s'exprime en ces termes : « que sigijiûei ou u.uc disso>i lui ion anti-nationale ( remarquez que c'est un droit consacré » par la charte') avec une loi d'éleclion'si profondément uatio» nale , qui ne feroit que remplacer uiie assemblée populaire » par une assemblée plus populaire encore ? ne sçroit-ce, pas ic >- géant terrassé'qui , touchant la terre dont il est né , se relè■'» veroit de son sein avec ses forces vitales loules régénérées et « redoublées? où est le droit de dissolution avec une semblable doctrine ? x  * ainsi , messieurs, en résumé , les résultats immédiats de l'organisation actuelle des collèges électoraux sont qui: le droit, de dissolution est illusoire , que l'influence, du gouvernement est anéantie , que les électeurs peu riches , soit propriétaires., soit patentés, mais véritablement patentés, s'ils habitent loin du chef, lieu , ne- peuvent venir à l'élection ; que les électeurs les plus imposés, sur quelque point qu'ils se trouvent, n'ont qu'un loi>'le intérêt à s'y présenter.; qu'enfin , par le moyen des patentes fictives , le droit d'élection peut être légalement usurpé au mépris de la charte, il faut sans doute des ceinodes puissanx pour des maux si nombreux', si graves ; mais c'est parcelle raison mime qu'il ne peut appartenir qu'au roi de les conuoilre et de les proposer; et que nous pouvons dire , messieurs', que notre devoir est rempli lorsque , signalant ces maux , nous implorotts sa sollicitude paternelle sur la commune patrie. je vole potir la proposition de m. le marquis barthélémy. opinion de m. le mar./ liïs de fontaines. messieurs, j'ai voté la loi sur les collèges électoraux. les considérations qui me l'ont lait adopter n'étaient pas conformes , je l'avoue , à celles qui sembloienl déterminer sgs plus zélés partisans. je crus vo r d'assez habiles combinaisons dans cette lui nouvelle. eu laissant une part légitime et nécessaire à la démocratie , on n'eu cuufioit l'aciion toujours un peu turbulente qu'à cent mille électeurs privilégiés , sur. une masse de vingt-sept a vingt-huit millions d'babitans. c'était quelque chose aux yeux des amis de l'ordre et de la paix donl la mémoire éloit encore effrayée du tumulte de ces assemblées primaires, où toutes les doctrines'de l'anarchie s-iulévoiaut avec tant de fureur les plus viles passions de la multitude. je sai, ptcutjue dans la discussion préliminaire sur la charte cjiislitiitionnehe, . ù j'eus l'honneur d'être appelé , ou vounul d'.iburd u'attarlier lr-droit d'élection qu'à trois cents francs payés en contribution mais puisqu'il faut le dire, et sans que je m'explique davantage , l'antoriléqiouvqit, mettre a profit d'exteriiioii donnée sur cet article au texte même vie. la charte, qu'on pouvoit expliquer dans un-sens plus rigoureux. ce qu'il y a de plus essentiel aux sociétés, dans tous les temps, c'est un pouvoir suprême et conservateur. il est surtout nécessaire à la v ieillesse de ces grandes sociétés qu'établirent avec tant d'ellbrl la religioo , la politique et le temps, et que la raison moderne veut refaire en un jour, avec une audace, toujours si malheureuse et toujours «i confiante: si nue main sage et forte ne soutient pu* leur décadence , elles croulent de toutes parts entre les .traditions .passées dont le souvenir s'efface, et les in-tilutious récentes qu'une longue habitude peut seule consacrer. dans de telles circonstances, tout ce qui peut fortifier lp pouvoir est jalutaire. quelques moyens diulliicnce éloieul donnés a 'x ministres ils pouvoient sagement les employer au maintien de l'autorité royale sans inconvénient pour les lib rlés publiques. l'histoire atteste, et trop d'exemples ont prouvé que les ministres en général soutiennent mieux les droits du priucc que ceux du petlple. les nôtres sont a l'abri de ce reproche. les espérances que pliisieiiis avoicnl conçues ont été trompées. je convieus avec lrancbise que les preuiièrs adversaires de la loi des éleciions avoient mieux prévu ses résultats. mais ce.u'est .point leur opinion qui a changé la mienne. je dois mes nouvelles lumières aux nobles aveux des ministres eux-mêmes.' ou 'on se rappelle, en effet, le cri d'alarme répété dans tous les journaux quand ou fii l'essai du nouveau système. alors on invoqiiuit à grands cris le. secours des mêmes hommes accusés naguère dans cette enceinte d'être en pleine révolte contre l'opinion publique. on ne les trouvait pas alors trop exclusifs; on leur deuiaiidoit avec instance des érections monarchiques ; leur honneur n'a pas balancé. quelle est aujourd'hui leur récompense ? a la fin de. l'année dernière , le président du premier collège électoral de france se plaignolt que trois mill/. électeurs au moins ne répondoicxit pas à ses exhortations. n'avons-noos pas vu des émissaires parcourir à .cette époque, toutes les campagnes voisines, pour encourager lelsèle ou réveiller l'indifférence? j'ai fait comme les autres, j'ai demandé le nom choisi , je l'ai jeté dans l'urne, et je n'ai point voulu croire te que tout le monde répétait autour de moi , c'est-à-dire que le ministère n'acceptmt ce nom que pour en écarter un antre pins redoutable. a dieu ne plaise que je veuille élever le moindre soupçon shr aucun de ceux qae-les collèges électoraux out nommés dans les formes prescrites! la chancre des pairs respecte les préiogàttves de i autre chambre. elles ne manqueront j .mais aux égards qu elles se doivent l'une à fautr-. d'ailleurs, les cfaijit. s ministérielles sont peut-être exagérées. tous ces calculs faits d'avance gur les minorités rebelles ou sur les majorités soumises sont sujets à beaucoup de mécomptes. les opinions changent avec	érections	1	1
debats	1819-03-29	1	2	P2_TB00004	1106	1030	1213	2629	portant des baguettes d'or éinaitlé icint faire deux saluts si l'amlîâss'adeôr. jîprâqu'i) est parvenu an pied t)u tirôrife , le graudm .litre des rerétnonièls proclame son iioiri et cèl'tfi dû prince qu' il représente. le roi irépmid: finit êtes le bien-vertu ,et h en-' gage ordinairement .avec loi «use otuvetijalhir' quelconque ai la réception du de.r<u'er ambassadeur d'a.ugwt.err'é , je kw.j.t» dit : «je vett* qtfé ions cunleptirz ma curiosité sur un fait*(joint j'ai >( entendit parler, et ne puis croiiçtiist-jl.irgi koï >» d'angleterre «'ait qu'ouïe ietnme ? * l'dàfclwfudeur répondit aflttwativcirtént, et il ajouta qu'aucun prince, chrétien n'en àvoit davantage. « hé bien , vous.ut'étonnait beaucoup, reprit lesou» verairt ; je vous avoue que je ne pourvois -pas èjtré roi dxus» votre pays. » . si l'ambassadeur offre des préauns , de tptèjqw: piagwmcgiire qu'ils soient le roi leséeçpit -froideur ; il croir'oit déroger à la majesté de son aarçg.s'.ll.jûuml'sumt.ls «aoîp.dre admiration. rien ne doit pgiqljre lui-, si qtïélque chose sembloit l'émouvoir , il se rabaisserait ~ap niveau db *.l'- gairc. ce n'est que daa.; l » l ,invi«iité appaftemens qu'il daigne se montrer satisfait. l'ambassadeur doptiiute d >isiie.r apsetoblissemens publics t _ nos manufacture! et 09s wctaçies. *eqd-ietli il .assistoit dla *eprésentation du balle.t de proserpiae , e<f -il serilbloit contempler avec ravissement le? diuses voluptueuses ej. toutes .les œet'veimeâ de la scène en voyant cette/troupe de déesses et de .nymphe* légères, il au roi t pu se croire transporté-dans le paradis du prophètem a w, il faudrait que les dames dé l'opéra/eussent 1» niéme ter lu que les houri» de .mahauçcl -, et s-esc. connaît trop bienteu.rope .ppiir se. faire dr4e,iles.j|lustt)ns.e'lf df. &dwt<s> deybals •» 1!«» -èbiuà m *?mv 4f* f u»a ifch*.*,	voluptueuses	1	1
debats	1819-05-25	1	2	P2_TB00006	1106	1120	91	2805	soit ; mais, m. le conseiller d'etat un tel oceupe dis places, et les remplit très bien j le public est malin , léger , ingrat ; il est capable de l'ai rc une application qui, sûrement, n'est pas dans votre pensée. m. le censeur, je vois bien qu'il-ne me sera pas possible de peindre aucun vice, aucun travers, aucun ridicule, sans que vous n'y trouviez • redire.— tout ce que vous voudrez, monsieur , pourvu que vous jafe louchiez pas à ces sujets délicats qui réveillent les haines politiques, et qui troublent l'union des français. -—auriez-vous la bonté de m'indîquer.quelque sujet qui n'eût pas ces incpnvéniens ? mais, par exemple, l'insolence des marquis de l'ancien régime, le luxe des émigrés, la vje molle et voluptueuse des missionnaires, la laveur toujours croissante des royalistes c'en est assez, monsieur; je renonce àla carrière dramatique , puisqu'avec vos restrictions il est impossible, non seulement d'y acquérir de ta gloire, mais même de conserver sou honneur. irojs-je bassement me traîner sur les pas de eps froids aixneurs, dont la muse comique n'entre un peu en verve que pou,ç livrer les opprimés awx barbares risées des oppresseurs ? ,ii m'est détendu d'aspirer à être aristophane ou méuaadre, mais il ne in'est pas ordonné d'être d'uval ou gosse. au surplus , je n'ai raisonné ici que dans l'intérêt de l'art drama-, tique ; la censure théâtrale peut encore être considérée sous le point de vue constitutionnel , et , sous ce point de vue, il y au mit du pour et du contre. l'exemple de l'angleterre ne saurait nous être d'.une grande utilité pour résoudre la dillicuité : l'angleterre ne parott pas as'oir des lois positives à l'égard de la liberté d'exprimer ses opinions, eii l'orme de tragédie ou de comédie ; m lis une ancienne coutume donue au lord-ch-imbcllan une espèce de police sur les représentations, théâtrales. il y a bien des années, sous l'administration de vvalpole, un auteur dramatique voulut présenter; soc la scène uneespécede turçaret, sous-àecrétaire d'etat,, qui va au bttrgau	voluptueuse	1	1
debats	1819-06-19	1	3	P3_TB00001	3721	1044	120	189	mit<>grates ; , èttvèvérnèin ehrf*»ïstree«, appliquées à leur destination légale; en ce qui touche aux dépenses, qu'elles suivent !h marche, et n'exccdent pas la proportion réglée par les lois ; enfin -, en ce tqtti concerne les comptes, que ces comptes soient régulièrement formés, soumis 'dans padiniij.istraiion même à un examen .attentif, fournis, aux époques déterminées, avec les pièces au soutien , à la cour dès comptes, et que les jnge- s'ipus de cette cour reçoivent tout féur effet. que l'on demande à.cette cour elle-même si la responsabilité «les chefs <1 administration peut aller plus loin, sa réponse lie sauroit être douteuse. je reviens au produit des saisies. un budget ne peut être chargé en recette, que des sommes perçues pour le compte du trésor, en vertu des lois qui règlent la perception; et en dépense, que des sommes payées mit le produit de ces mêmes perceptions. or, les saisieset leur produit éventuel sont, de droit naturel et de droit écrit, la propriété des sai«i<sans, tout comme les prises faites en mer sont la propriété des capteurs. ce principe, observé dans tous les temps, est, non pas posé, mais seulement maintenu. pour ce qui regarde les saisies de douanes, par la loi du ib août lyqj. fille potle, art. 5, « l'amende, et le prix » des effets confisqués, seront répartis entre les préposés de » la régie et autres snisissans, à la déduction d'un sixième, » réservé au trésor pour subvenir aux frais de procédure. » remarquez, messieurs, que ce n'est pas comme recette effective, tvais comme simple réserve, que l'on versoil au trésor le sixième du produit des saisies ; et cel te réserve éloi t spécialement destinée à couvrir le trésor des frais de procédure qu'il avoilà supporter à l'occasion de ces mêmes saisies. ces frais payés, il restnit un excédant sur le produit du sixième. une ordonnance du 21 mai 1817 a substitué la caisse des retraites des douanes au trésor, pour rerevoir le sixième réservé, ci acquitter les irais dont ce sixième est grevé, afin que i excédant de recette sur ce fonds, appartenant primitivement aux prépo-és des aidât désormais à payer leurs pensions. celte mesure, ordonnée en 1817, conséquent un an avant la loi qui , en 1818, a défendu d'ajouter sur les proa dûits publics, aucun nouveau moyen de revenu à ceux qui «•xistoient déjà pour les caisses des retraites, mesure, au surplus, dont j'eus le soin de vous avertir moi-même dans des observations qui furent distribuées par ordre de ia chambre; cette mesure, dis-je, éloit donc juste au fond , et.parfailemenl conforme à l'esprit de la loi. j'ajoute qu'elle étoit de la plus urgente nécessité; et pour vous en convaincre, messieurs, il me suffira de vous donner lecture, en négligeant quelques passages qui ont un antre objet, du préambule de 1 ordonnance, du 21 mai, qui vient de devenir, pour la première fuis, l'objet d'une critique dans celte chambre. « louis, par la grâce de dieu, roi de france et de » navarre; » sur le compte qui nous a été rendu de la situation de » la caisse des retraites de l'administration des douanes, » nous avons reconnu que les pensions dont elle est grevée, » en vertu de liquidations légales cl régulières , excèdent de « beaucoup ses fcettes; » que cette disproportion provient de ce que les retenues » sur les appoiulemens des employés, sur les produits des » saisies et les vacances d'emplois, ont éprouvé une ditni» notion considérable en tst/j, par suite de la réduction de » l'étendue des lignes de douanes et du nombre des prépo®» sés , tandis qu'à la même époque ,le nombre des pensions de m retraites à accorder svt trouvé extrêmement multiplié, sotl » par les suppressions d'emplois , soit par la nécessité de pénis sionner les employés blessés ou les veuves de ceux qui » avoient péri dans les dernières campagnes ; i> qu'une autre charge très-grave se trouve imposée à la y> caisse des retraites des douanes, lesquelles comptent dans » leurs rangs beaucoup d anciens militaires, par l'effet de » notre ordonnance du 22 novembre ibrs, qui , après dix >1 années de services administratifs, assimile à ceux ci, pour » les droits à la pension, les années de services militaires » non-récompensés ; » que ladite caisse des retraites se trouve ainsi substituée » de fait à noire trésor pour le paiement d'un grand nombre » de pensions dues à d'anciens militaires ; et que çe motif 5) nous impose plus spécialement le devoir de subvenir à ses » besoins et d'assurer son service. » que dans de telles circonstances, il est juste d'attribuer « à la caisse des retraites des douanes , le sixième réservé à » notre trésor, dans les produits de saisies, en laissant en » même temps ,à la charge de ladite caisse , les frais qui, à » ce titre , é.loient supportes par le trésor. » fit qu'à défaut d'une telle mesure , la suspension inévi* » table du paiement des pensions de retraites, menaeeroit x de compromettre je service des douanes, de la manière la	pénis	1	1
debats	1819-06-23	1	2	P2_TB00003	1106	1136	107	2865	donnera aussi quelque chef-d'oeuvre de même force que le ballet de duport et que'celui d'albert. ceux qui excellent à exécuter veulen t aussi se donner le mérite de produire. un violoniste supérieur ne se croiroit pas-fils de bonne mère, s'il faisoit 'entendre sur son instru-4knent d'autres concertos que les siens ; les cordes de sa lyre obéissent sans résistance au mouvement dé ses doigts, mais les muses créatrices sont rebelles à ses invocations et à ses prières. si la moindre étincelle de génie eût remonté des pieds de duport dans la tête de ce danseur, eût-il songé un instant à attrister nos yeux du spectacle de ses monstres lrorribles, informes , gigantesques, et dont le front épouvantable éloil armé d'un œil unique, aussi grand que le contour d'un bouclier ou que le disque de l'astre de la nuit? que les convenances théâtrales aient fait réduire les proportions de cet œil odieux et ridicule , elles ont afloiblî la vérité du.costumé sans dimiuuer l'horreur du spectacle. polyphème et ses compagnons seront toujours au nombre de ces objets, qu'un art judicieux doit offrir à l'oreille , et reculer des yeux. et quel supplice en eliet de voir une nymphe , jeune et timide, hvrée aux tentatives audacieuses de ce satyre colossal ; quand jupiter s'avise de le foudroyer, il prend admirablement son temps ; jamais nn dieu n'intervint plus à propos dans un dénouement. .toutes ces scènes dégoûtantes sont néanmoins entremêlées de tableaux d'un genre tout opposé.* les grâces , les petits amours , les nymphes des plaines de l'enna, viennent; délasser les regards et faire une agréable diversion aux fureurs amoureuses du cyclope. 1 ais rien ne se tient ; tout est décousu dans cette série de peintures voluptueuses ; ce sont des morceaux sans ensemble', qui n'ont coûté au compositeur d'autre èflort que celui de transplanter dans les champs de la sicile dès danses qui ressemblent à celles de tons les ballets	voluptueuses	1	1
debats	1819-07-13	1	3	P3_TB00003	3793	1133	1225	94	les argqmens que notis avions tirés de k simultanéité dés désordres qrti oni'éelàté daiis plûsieûra e graiidcs#côl&a'u*rôyaîimé et les airiijmes quei nous en avions connuessont aùj'dùrd'iiùl , pleinement justifiées par les aveux échappes dans 'cetuk. séance s m; ie président de la commission provisoire' d'instrudlion publique. ce n'est donc pas seulement à nantes, 'a montpellier. û'pafis quela licence a été porle'e aux derniers excès* le feti delà révol e !v' été soulïjé aux élèves de bennes, de bordeaux, dé lybn,'élc.*elo. f et l'on avoue que les artisans de ces tentatives criminelles étoie'nt des hbgnhes du dehors , et'qu'ils ont essayé de parvenir a leurs fins par des manœuvres odieuses et par la corrupti'dn de l'enfance.*' m'ais ,-,demanderons-noijs à m. le pi'ésidèht, coinnient èe's hommes du dehors ont-ils pu pénétrer dans l'intérieur des col-' léges? gomment leur?,manjûeuyres n'ont-elles .pas été éclairées et dénoncées à temps à 1 autorité, publique? comment l'enfance est-elle abandonnée aux artifices de ses corrupteurs? a ces questions s'appliquent les intérpellàtions pressantes de m. lai né, et noqs né devinons pas ce que l'on peut répondre à son éloquent dilemme. ou les lois existantes suffisent pour remédier à tant de iqaux, et pjévenir le retour de ces dangers * et alors il y auroit nécessairement des hommes coupables d'impérilie et de négligence; 4 il y auroit du moins une organisation bien vicieuse, qui,par ellemême., et abstraction faite de la volonté des hommes * entravèroit l'exécution des lois* ou les lois seroient insuffisantes 1 : et, par quel oubli de, leurs devoirs 'les hommes responsables aux familles du plus piécieux de tous les dppùls, tardent-ils à provoquer une» législation plus posilivo, plus forte, plus efficace ; plus-propre à, » tranquilliser lè présent, et 4 contenir le torrent qui menace » faveuir ? » n'est-ce pas, en peu de mots, l'abrégé des oobtrines que les dei nicis événement nous ont engagés à rappeler?* 3 le mal est venu du dehors! oui,' sans doute, et il est malheureusement de notoriété que les pamphletsles plus sédit eux drcntèift daps les mains de la jêuriesse étudiante* et qui par suite des idées qui pénètrent dans les collèges avec leurs feuilles einpoisohnées , un esprit d'indépendance précoce soulève les esprits dés élèves contre les doctrines eonservàlrices et contre le frein salutaire dé la discipline. de là, le inépris de la religion , la tolérance dédaigneuse de l'aptorilé des ma.itres considérés comme simples machiné d'euspignement , et unedisposiliota toujours prochaine à se débattit dans les foibles,liens d une. obéissance qui n'a rien de doux ni ilfi facile, contrariée qu'elle est constamment par les passions et ptftl'orgueil 1 !!** .-. f - - vs. jw • mais ces maux , dont la source est extérieure, ne sont-ils pas aggravés par des innovations dont l'effet inévitable est d'éntretènir çt de développer, dans l'espirit de la jeunesse des germ'es d*tf£. quiétude, et un libertinage d'bpinion qui remplace ,°et beb idééè fixes, et ce-calme de principes sans lesquels ii est impossible de mener à bi.en des études graves et .sérieuses? qu'à-t-w fait', pïft exemple , en ouvrant, pour des enfaus de douze à quihxe'ans** des chaires spéciales d'histoire , que de leur ôter, 'par dës ofecffpations faciles ~le goût dés travaux de première nécessité, èt rouvrir une carrière à des discussions politiques dont la nàtuye'et le danger sont subordonnés; moins encore aux bonnes ihtëntîo&s tpflà la capacité du professeur,? £è mal là ne vient pas du niais il s'amalgame parfaite m eut avec celui dont l'origine' en vient* ils se rèiifûreeut tous les deux l'un par l'autre ,°et il est dans l'ordre que de petits docteurs , tout remplis de leur minerve, prêtèrent aux vers de virgile les événement de là fronde ôu de de la ligue , elle champ de mai au ( x plaines du laurenliim et'ilti siuiovs. . ni lorsque le principe de ces désordres est si évident et si facile à signaler* lorsque la nature des 'eiféls suffit pour en reconuo'itre' et pour en déterminer les pauses avec une sorte de précision màthtfnialique* lorsque tout, jusquatix murs des écoles déshonorées, chaque jour, par des inscriptions ou séditieuses où impies , accuse l'anarchie et 1 irréligion des excès dont les écoles sont le théâtre , on vient nous dire, avec une confiance intrépide, que cette corruption prématurée de l'enfance maiiquoît à l'histoire des pahis? c'est la présence des partis qui provoque la jeunesse'à la révoltet* pour désarmer là jeunesse de ses.sentimens • d'indépendance anti-sociale, il'faut préalablement désarmer lis partis. et quels soùt donc ces partis sur qui l'on affecte de rejeter indistinctement les loris dès élèves? nous ne coniioissons en france qu'un seul parti; car sans doute on rougiroit de flétrir d'une dénomination aussi odieuse la réunion des amis de la cause religieuse et royale. dr, çe parti unique est celui dont les doctrines soutenues avec une impunité scandaleuse , tendent à ébranler toutesles bases des pouvoirs a déplacer l'hiérarchie constitutionnelle, à profaner parle ridicule, et à rendre odieux par la calomnie, l'exercice de la religion de l'etat* à rappeler exclusivement, dans dés écrits perfides, les souvenirs de l'usurpation * à remettre en honneur les maximes et les institutions révolutionnaires* voilà le parti, le seul parti , nous le répétc/ns , qui cherche dès complices dans les jeunes nourrissons des muses, pour, s'eh faire ensuite des auxiliaires obligés, pour les enchaîner par par des fautes à ses opinions, et pour accréditer cette idée désolante, que la légitimité, la monarchie, la religion; qui: ont lant de reproches a faire au passe, ne doivent espérer aucaite garantie de 1 avenir.,g est ccn. re ce parle, et non pas contre les partis, expression vague et effrayante par sa généralité , que devait .tonner m. le président de la eommijssiou.d'instiàielion publique. mais ;;eûè • ailurélr.lnche el déterminée n'est.pas celle db hoijiomines d'liut.	libertinage	1	1
